Sample_ID,QPCR_Sample_ID,Collect_Site,Frog_ID,Sample_Status,Extract_Plate_ID,Extract_Date,Extract_Lab,Extract_Tech,Extract_Loc,Extract_Well_Pos,Extract_Neg_Cont,Extract_BdPosCont,QPCR_Plate_ID,QPCR_Date,QPCR_File_Name,QPCR_Lab,QPCR_Tech,QPCR_Well_Pos,QPCR_Diluted,QPCR_NegCont,Sample_Quality,Sample_IPC,Sample_Rerun,Sample_Bd,Sample_Bd_CT,Sample_Bd_qty,Sample_Bd_swab_qty,Sample_Bsal,Sample_Bsal_CT,Sample_Bsal_qty,Sample_Bsal_swab_qty,Notes
180809-20-PA09-LICL,PA09licl18-08-09-20,PA,180809-20,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,B8,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-21-PA09-LICL,PA09licl18-08-09-21,PA,180809-21,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,B9,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-22-PA09-LICA,PA09lica18-08-09-22,PA,180809-22,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,B10,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-23-PA09-LICA,PA09lica18-08-09-23,PA,180809-23,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,B11,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-24-PA09-LICA,PA09lica18-08-09-24,PA,180809-24,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,B12,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-25-PA09-LICA,PA09lica18-08-09-25,PA,180809-25,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C1,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-26-PA09-LICA,PA09lica18-08-09-26,PA,180809-26,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C2,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-27-PA09-LICA,PA09lica18-08-09-27,PA,180809-27,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C3,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-28-PA09-LIPI,PA09lipi18-08-09-28,PA,180809-28,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C4,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-29-PA09-PSCR,PA09pscr18-08-09-29,PA,180809-29,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C5,no,negative,pass,pass,no,negative,,,,negative,,,,
180809-30-PA09-PSCR,PA09pscr18-08-09-30,PA,180809-30,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C6,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-01-PA02-LICL,180815-01-PA02-LICL,PA,180815-01,Complete,VS18-09plateF ,unk,unk,VES,H11,H11,negative,positive,8 first plates F and H,12/16/18,unk,Rzlab,VES,C1,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-02-PA02-LICL,180815-02-PA02-LICL,PA,180815-02,Complete,VS18-09plateF ,unk,unk,VES,H12,H12,negative,positive,8 first plates F and H,12/16/18,unk,Rzlab,VES,C2,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-03-PA02-LICL,pa2licl18-08-15-03,PA,180815-03,Complete,VS18-09plateF or H field,unk,unk,VES,unk,unk,negative,positive,8 first plates F and H,12/16/18,,Rzlab,VES,C3,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-04-PA02-LICL,pa2licl18-08-15-04,PA,180815-04,Complete,VS18-09plateF or H field,unk,unk,VES,unk,unk,negative,positive,8 first plates F and H,12/16/18,unk,Rzlab,VES,C4,no,negative,pass,pass,no,negative,,,,negative,,,,"labeled as PA6lica18-09-08-07, which was already run and results don't match, inferred this ID due to position on plate, don't know species"
180815-05-PA02-LICL,pa2licl18-08-15-05,PA,180815-05,Complete,VS18-09plateF or H field,unk,unk,VES,unk,unk,negative,positive,8 first plates F and H,12/16/18,unk,Rzlab,VES,C5,no,negative,pass,pass,no,positive,34.914,15.096,603.8381958,negative,,,,"labeled as PA6lica18-09-08-07, which was already run and results don't match, inferred this ID due to position on plate, don't know species"
180815-06-PA02-LICL,pa2licl18-08-15-06,PA,180815-06,Complete,VS18-09plateF or H field,unk,unk,VES,unk,unk,negative,positive,8 first plates F and H,12/16/18,unk,Rzlab,VES,C6,no,negative,pass,pass,no,positive,35.906,7.731,309.2399597,negative,,,,"labeled as PA6lica18-09-08-07, which was already run and results don't match, inferred this ID due to position on plate, don't know species"
180815-07-PA02-LICL,pa2licl18-08-15-07,PA,180815-07,Complete,VS18-09plateF or H field,unk,unk,VES,unk,unk,negative,positive,8 first plates F and H,12/16/18,unk,Rzlab,VES,C7,no,negative,pass,pass,no,positive,36.522,5.103,204.1068649,negative,,,,"labeled as PA6lica18-09-08-07, which was already run and results don't match, inferred this ID due to position on plate, don't know species"
180815-08-PA02-LICL,pa2licl18-08-15-08,PA,180815-08,Complete,VS18-09plateF or H field,unk,unk,VES,unk,unk,negative,positive,8 first plates F and H,12/16/18,unk,Rzlab,VES,C8,no,negative,pass,pass,no,positive,35.752,8.577,343.0752945,negative,,,,"labeled as PA6lica18-09-08-07, which was already run and results don't match, inferred this ID due to position on plate, don't know species"
180815-09-PA02-LICL,PA12lica18-08-15-09,PA,180815-09,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,A9,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-10-PA02-LICL,PA12lica18-08-15-10,PA,180815-10,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,A10,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-11-PA02-LICL,PA12licl18-08-15-11,PA,180815-11,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,A11,no,negative,pass,pass,no,positive,35.749,19.939,797.5527191,negative,,,,
180815-12-PA02-LICL,PA12licl18-08-15-12,PA,180815-12,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,A12,no,negative,pass,pass,no,positive,33.114,109.788,4391.533203,negative,,,,
180815-13-PA02-LICL,PA12licl18-08-15-13,PA,180815-13,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B1,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-14-PA02-LICL,PA12licl18-08-15-14,PA,180815-14,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B2,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-15-PA02-LICL,PA12licl18-08-15-15,PA,180815-15,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B3,no,negative,pass,pass,no,positive,30.246,702.978,28119.12354,negative,,,,
180815-16-PA02-LICL,PA12licl18-08-15-16,PA,180815-16,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B4,no,negative,pass,pass,no,positive,32.189,199.821,7992.857056,negative,,,,
180815-17-PA02-LICL,PA12licl18-08-15-17,PA,180815-17,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B5,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-18-PA02-LICL,PA12licl18-08-15-18,PA,180815-18,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B6,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-19-PA02-LICL,PA12licl18-08-15-19,PA,180815-19,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B7,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-20-PA02-LICA,PA12lica18-08-15-20,PA,180815-20,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B8,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-21-PA02-LICA,PA12lica18-08-15-21,PA,180815-21,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B9,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-22-PA02-LICA,PA12lica18-08-15-22,PA,180815-22,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B10,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-23-PA02-LICA,PA12lica18-08-15-23,PA,180815-23,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B11,no,negative,pass,pass,no,positive,34.858,35.492,1419.68811,negative,,,,
180815-24-PA02-LICA,PA12lica18-08-15-24,PA,180815-24,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,B12,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-25-PA02-LICA,PA12lica18-08-15-25,PA,180815-25,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C1,no,negative,pass,pass,no,positive,36.807,10.048,401.9273758,negative,,,,
180815-26-PA02-LICA,PA12lica18-08-15-26,PA,180815-26,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C2,no,negative,pass,pass,no,positive,32.894,126.597,5063.895569,negative,,,,
180815-27-PA02-LICA,PA12lica18-08-15-27,PA,180815-27,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C3,no,negative,pass,pass,no,positive,33.649,77.644,3105.74646,negative,,,,
180815-28-PA02-LICA,PA12lica18-08-15-28,PA,180815-28,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C4,no,negative,pass,pass,no,positive,32.716,142.024,5680.974121,negative,,,,
180815-29-PA02-LICA,PA12lica18-08-15-29,PA,180815-29,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C5,no,negative,pass,pass,no,positive,37.395,6.868,274.7314453,negative,,,,
180815-30-PA02-LICA,PA12lica18-08-15-30,PA,180815-30,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C6,no,negative,pass,pass,no,positive,34.713,38.994,1559.741211,negative,,,,
180815-31-PA02-LICA,PA12lica18-08-15-31,PA,180815-31,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C7,no,negative,pass,pass,no,positive,36.69,10.838,433.5164261,negative,,,,
180815-32-PA02-ANAM,PA2lAnAm18-08-15-32,PA,180815-32,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C8,no,negative,pass,pass,no,negative,,,,negative,,,,
180815-33-PA02-ANAM,PA2lAnAm18-08-15-33,PA,180815-33,Complete,VS18-09plateH field,unk,unk,VES,unk,unk,negative,positive,VS18-09plHfield,12/16/18,unk,Rzlab,VES,C9,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-01-PA07-LICL,PA07licl18-08-17-01,PA,180817-01,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C9,no,negative,pass,pass,no,positive,30.873,280.384,11215.36865,negative,,,,
180817-02-PA07-LICL,PA07licl18-08-17-02,PA,180817-02,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C10,no,negative,pass,pass,no,positive,32.866,73.501,2940.041809,negative,,,,
180817-03-PA07-LICL,PA07licl18-08-17-03,PA,180817-03,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C11,no,negative,pass,pass,no,positive,33.992,34.494,1379.756927,negative,,,,
180817-04-PA07-LICL,PA07licl18-08-17-04,PA,180817-04,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,C12,no,negative,pass,pass,no,positive,36.546,6.207,248.2644081,negative,,,,
180817-05-PA07-LICL,Pa07licl18-08-17-05,PA,180817-05,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D1,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-06-PA07-LICL,Pa07licl18-08-17-06,PA,180817-06,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D2,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-07-PA07-LICL,Pa07licl18-08-17-07,PA,180817-07,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D3,no,negative,pass,pass,no,positive,28.004,"1,926.20",77047.96875,negative,,,,
180817-08-PA07-LICL,Pa07licl18-08-17-08,PA,180817-08,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D4,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-09-PA07-LICL,Pa07licl18-08-17-09,PA,180817-09,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D5,no,negative,pass,pass,no,positive,31.513,182.374,7294.963989,negative,,,,
180817-10-PA07-LICL,Pa07licl18-08-17-10,PA,180817-10,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D6,no,negative,pass,pass,no,positive,31.671,164.022,6560.890503,negative,,,,
180817-11-PA07-LICL,PA07lisy18-08-17-11,PA,180817-11,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D7,no,negative,pass,pass,no,positive,27.548,"2,616.93",104677.3535,negative,,,,
180817-12-PA07-LICL,Pa07licl18-08-17-12,PA,180817-12,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D8,no,negative,pass,pass,no,positive,32.482,95.109,3804.370117,negative,,,,
180817-13-PA07-LICL,Pa07licl18-08-17-13,PA,180817-13,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D9,no,negative,pass,pass,no,positive,29.195,865.478,34619.11377,negative,,,,
180817-14-PA07-LICL,Pa07licl18-08-17-14,PA,180817-14,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D10,no,negative,pass,pass,no,positive,26.476,"5,375.01",215000.2148,negative,,,,
180817-15-PA07-LICL,Pa07licl18-08-17-15,PA,180817-15,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D11,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-16-PA07-LICL,Pa07licl18-08-17-16,PA,180817-16,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,D12,no,negative,pass,pass,no,positive,27.958,"1,986.45",79457.87598,negative,,,,
180817-17-PA07-LICA,Pa07lica18-08-17-17,PA,180817-17,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E1,no,negative,pass,pass,no,positive,35.28,14.526,581.04496,negative,,,,
180817-18-PA07-LICA,Pa07lica18-08-17-18,PA,180817-18,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E2,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-19-PA07-LICA,Pa07lica18-08-17-19,PA,180817-19,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E3,no,negative,pass,pass,no,positive,36.879,4.962,198.4780693,negative,,,,
180817-20-PA07-LICA,Pa07lica18-08-17-20,PA,180817-20,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E4,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-21-PA07-LISY,Pa07lisy18-08-17-21,PA,180817-21,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E5,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-22-PA07-LISY,Pa07lisy18-08-17-22,PA,180817-22,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E6,no,negative,pass,pass,no,negative,,,,negative,,,,
180817-23-PA07-LISY,Pa07lisy18-08-17-23,PA,180817-23,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E7,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-01-PA06-LICA,PA06lica18-08-18-01,PA,180818-01,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E8,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-02-PA06-LICA,PA06lica18-08-18-02,PA,180818-02,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E9,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-03-PA06-LICA,PA06lica18-08-18-03,PA,180818-03,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E10,no,negative,pass,pass,no,positive,35.913,9.494,379.7546768,negative,,,,
180818-04-PA06-LICA,PA06lica18-08-18-04,PA,180818-04,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E11,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-05-PA06-LICA,PA06lica18-08-18-05,PA,180818-05,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,E12,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-06-PA06-LICA,PA06lica18-08-18-06,PA,180818-06,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F1,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-07-PA06-LICA,PA06lica18-08-18-07,PA,180818-07,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F2,no,negative,pass,pass,no,positive,34.908,18.646,745.8210754,negative,,,,
180818-08-PA06-LICA,PA06lica18-08-18-08,PA,180818-08,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F3,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-09-PA06-LICA,PA06lica18-08-18-09,PA,180818-09,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F4,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-10-PA06-LICA,PA06lica18-08-18-10,PA,180818-10,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F5,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-11-PA06-LICA,PA06lica18-08-18-11,PA,180818-11,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F6,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-12-PA06-LICA,PA06lica18-08-18-12,PA,180818-12,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F7,no,negative,pass,pass,no,positive,35.996,8.977,359.0843582,negative,,,,
180818-13-PA06-LICA,PA06lica18-08-18-13,PA,180818-13,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F8,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-14-PA06-LICA,PA06lica18-08-18-14,PA,180818-14,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F9,no,negative,pass,pass,no,positive,32.927,70.564,2822.57843,negative,,,,
180818-15-PA06-LICA,PA06lica18-08-18-15,PA,180818-15,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F10,no,negative,pass,pass,no,positive,35.383,13.554,542.1697617,negative,,,,
180818-16-PA06-LICA,PA06lica18-08-18-16,PA,180818-16,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F11,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-17-PA06-LICA,PA06lica18-08-18-17,PA,180818-17,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,F12,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-18-PA06-LICA,PA06lica18-08-18-18,PA,180818-18,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G1,no,negative,pass,pass,no,positive,35.545,12.152,486.0956192,negative,,,,
180818-19-PA06-LICA,PA06lica18-08-18-19,PA,180818-19,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G2,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-20-PA06-LICA,PA06lica18-08-18-20,PA,180818-20,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G3,no,negative,pass,pass,no,positive,33.867,37.531,1501.24527,negative,,,,
180818-21-PA06-LICA,PA06lica18-08-18-21,PA,180818-21,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G4,no,negative,pass,pass,no,positive,35.508,12.46,498.3955002,negative,,,,
180818-22-PA06-LICA,PA06lica18-08-18-22,PA,180818-22,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G5,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-23-PA06-LICA,PA06lica18-08-18-23,PA,180818-23,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G6,no,negative,pass,pass,no,negative,,,,negative,,,,
180818-24-PA06-LICL,PA06licl18-08-18-24,PA,180818-24,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G7,no,negative,pass,pass,no,positive,28.316,"1,561.98",62479.36523,negative,,,,
180818-25-PA06-LICL,PA06licl18-08-18-25,PA,180818-25,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G8,no,negative,pass,pass,no,positive,35.732,10.717,428.676033,negative,,,,
180818-26-PA06-LICL,PA06licl18-08-18-26,PA,180818-26,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G9,no,negative,pass,pass,no,positive,33.661,43.099,1723.968506,negative,,,,
180818-27-PA06-LICL,PA06licl18-08-18-27,PA,180818-27,Complete,VS18-09plateF field,unk,unk,VES,unk,unk,negative,positive,VS18-09plFfield probably change names,12/16/18,unk,Rzlab,VES,G10,no,negative,pass,pass,no,positive,29.033,965.04,38601.61133,negative,,,,
