Sample_ID,Collect_Site,Frog_ID,Sample_Status,Extract_Plate_ID,Extract_Date,Extract_Lab,Extract_Tech,Extract_Loc,Extract_Well_Pos,Extract_Neg_Cont,Extract_BdPosCont,QPCR_Plate_ID,QPCR_Date,QPCR_File_Name,QPCR_Lab,QPCR_Tech,QPCR_Well_Pos,QPCR_Diluted,QPCR_NegCont,Sample_Quality,Sample_IPC,Sample_Rerun,Sample_Bd,Sample_Bd_CT,Sample_Bd_qty,Sample_Bd_swab_qty,Sample_Bsal,Sample_Bsal_CT,Sample_Bsal_qty,Sample_Bsal_swab_qty,Notes
190629-06-PA03-ANAM,PA,190629-06,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G6,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G6,no,negative,pass,pass,no,positive,24.22821236,13666,546640,negative,,,,
190629-07-PA01-LICL,PA,190629-07,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G9,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G9,no,negative,pass,pass,no,positive,30.32618332,239.588028,9583.521118,negative,,,,
190629-08-PA03-ANAM,PA,190629-08,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G7,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G7,no,negative,pass,pass,no,positive,28.19865417,982.1544189,39286.17676,negative,,,,
190629-09-PA01-LICL,PA,190629-09,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G10,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G10,no,negative,pass,pass,no,positive,36.03650284,5.431626797,217.2650719,negative,,,,
190629-10-PA01-LICL,PA,190629-10,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G11,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G11,no,negative,pass,pass,no,positive,29.58510399,391.6437378,15665.74951,negative,,,,
190629-11-PA01-LICL,PA,190629-11,Complete,Extraction Plate 6 2019 VS,2019_08_08,PLE,VS,PLE,A1,negative,positive,VS19-07plate7field(2),UNK,VS19-07plate7field(2),PLE,VS,E1,no,negative,pass,pass,no,positive,28.65112686,4039.765869,161590.6348,negative,,,,
190629-13-PA01-LICL,PA,190629-13,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G12,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G12,no,negative,pass,pass,no,positive,38.72418213,0.91389358,36.55574322,negative,,,,
190629-14-PA01-LICL,PA,190629-14,Complete,Extraction Plate 6 2019 VS,2019_08_08,PLE,VS,PLE,A3,negative,positive,VS19-07plate7field(2),UNK,VS19-07plate7field(2),PLE,VS,E3,no,negative,pass,pass,no,negative,,,,negative,,,,
190629-15-PA01-LISY,PA,190629-15,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H1,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H1,no,negative,pass,pass,no,positive,25.42245293,6190.244629,247609.7852,negative,,,,
190629-19-PA01-LISY,PA,190629-19,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H2,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H2,no,negative,pass,pass,no,positive,38.69013596,0.934761226,37.39044905,negative,,,,
190629-20-PA01-LISY,PA,190629-20,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H3,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H3,no,negative,pass,pass,no,negative,,,,negative,,,,
190629-21-PA01-LISY,PA,190629-21,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H4,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H4,no,negative,pass,pass,no,positive,36.84181595,3.184233665,127.3693466,negative,,,,
190629-22-PA01-LISY,PA,190629-22,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H5,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H5,no,negative,pass,pass,no,negative,,,,negative,,,,
190629-23-PA01-LISY,PA,190629-23,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H6,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H6,no,negative,pass,pass,no,negative,,,,negative,,,,
190629-24-PA01-LISY,PA,190629-24,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H7,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H7,no,negative,pass,pass,no,negative,,,,negative,,,,
190629-28-PA01-LISY,PA,190629-28,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H8,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H8,no,negative,pass,pass,no,negative,,,,negative,,,,
190629-29-PA01-LISY,PA,190629-29,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H9,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H9,no,negative,pass,pass,no,negative,,,,negative,,,,
190629-30-PA01-LISY,PA,190629-30,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,H12,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,H12,no,negative,pass,pass,no,positive,37.91003799,1.568064332,62.72257328,negative,,,,
190629-31-PA01-LICL,PA,190629-31,Complete,Extraction Plate 6 2019 VS,2019_08_08,PLE,VS,PLE,A4,negative,positive,VS19-07plate7field(2),UNK,VS19-07plate7field(2),PLE,VS,E4,no,negative,pass,pass,no,positive,25.44991302,56726.47266,2269058.906,negative,,,,
190629-32-PA01-LICL,PA,190629-32,Complete,Extraction Plate 6 2019 VS,2019_08_08,PLE,VS,PLE,A5,negative,positive,VS19-07plate7field(2),UNK,VS19-07plate7field(2),PLE,VS,E5,no,negative,pass,pass,no,positive,32.68136978,145.1352539,5805.410156,negative,,,,
190629-34-PA01-LISY,PA,190629-34,Complete,Extraction Plate 6 2019 VS,2019_08_08,PLE,VS,PLE,A7,negative,positive,VS19-07plate7field(2),UNK,VS19-07plate7field(2),PLE,VS,E7,no,negative,pass,pass,no,negative,,,,negative,,,,
190629-35-PA01-LISY,PA,190629-35,Complete,Extraction Plate 6 2019 VS,2019_08_08,PLE,VS,PLE,A8,negative,positive,VS19-07plate7field(2),UNK,VS19-07plate7field(2),PLE,VS,E8,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-05-PA03-LIPI,PA,190703-05,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F2,negative,positive,QPCR plate13,2019_10_22,qPCR bad 2019,RZlab,VS,F2,no,negative,pass,pass,yes,negative,34.73745346,12.104,12.104,negative,,,,
190703-06-PA03-LIPI,PA,190703-06,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F3,negative,positive,QPCR plate13,2019_10_22,qPCR bad 2019,RZlab,VS,F5,no,negative,pass,pass,yes,negative,,,,negative,,,,
190703-08-PA03-LIPI,PA,190703-08,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F4,negative,positive,QPCR plate13,2019_10_22,QPCR plate13,RZlab,VS,F4,no,negative,pass,pass,unk,negative,,,,negative,,,,
190703-09-PA03-LIPI,PA,190703-09,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F5,negative,positive,QPCR plate13,2019_10_22,qPCR bad 2019,RZlab,VS,F3,no,negative,pass,pass,yes,positive,,,,negative,,,,
190703-10-PA01-LISY,PA,190703-10,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E5,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E5,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-10-PA03-LIPI,PA,190703-10,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F6,negative,positive,QPCR plate13,2019_10_22,qPCR bad 2019,RZlab,VS,F6,no,negative,pass,pass,yes,positive,30.3555603,239.881,239.881,negative,,,,
190703-11-PA01-LISY,PA,190703-11,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E6,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E6,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-11-PA03-LIPI,PA,190703-11,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E10,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E10,no,negative,pass,pass,no,positive,33.86118698,22.98300743,919.3202972,negative,,,,
190703-12-PA01-LISY,PA,190703-12,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E7,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E7,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-12-PA03-ANAM,PA,190703-12,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E11,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E11,no,negative,pass,pass,no,positive,38.65296936,0.958085895,38.32343578,negative,,,,
190703-13-PA01-LISY,PA,190703-13,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E8,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E8,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-13-PA03-LIPI,PA,190703-13,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E12,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E12,no,negative,pass,pass,no,positive,38.69797134,0.929916918,37.19667673,negative,,,,
190703-14-PA01-LISY,PA,190703-14,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E9,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E9,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-14-PA03-LIPI,PA,190703-14,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F1,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F1,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-15-PA03-LIPI,PA,190703-15,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F2,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F2,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-16-PA03-LIPI,PA,190703-16,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F3,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F3,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-17-PA03-LIPI,PA,190703-17,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F4,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F4,no,negative,pass,pass,no,positive,35.57735825,7.364793777,294.5917511,negative,,,,
190703-18-PA03-ANAM,PA,190703-18,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F5,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F5,no,negative,pass,pass,no,positive,35.25923157,9.094504356,363.7801743,negative,,,,
190703-19-PA03-ANAM,PA,190703-19,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F6,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F6,no,negative,pass,pass,no,positive,35.05479431,10.41491318,416.5965271,negative,,,,
190703-20-PA03-LIPI,PA,190703-20,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F7,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F7,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-21-PA03-LIPI,PA,190703-21,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F8,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F8,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-22-PA03-LIPI,PA,190703-22,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F9,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F9,no,negative,pass,pass,no,positive,36.74254227,3.400909901,136.036396,negative,,,,
190703-23-PA03-LIPI,PA,190703-23,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F10,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F10,no,negative,pass,pass,no,positive,38.55176926,1.024588346,40.98353386,negative,,,,
190703-24-PA03-LIPI,PA,190703-24,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F11,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F11,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-25-PA03-LIPI,PA,190703-25,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,F12,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,F12,no,negative,pass,pass,no,negative,,,,negative,,,,
190703-26-PA03-ANAM,PA,190703-26,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G1,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G1,no,negative,pass,pass,no,positive,36.01765442,5.499942303,219.9976921,negative,,,,
190703-27-PA03-ANAM,PA,190703-27,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G2,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G2,no,negative,pass,pass,no,positive,36.97967529,2.90604496,116.2417984,negative,,,,
190703-28-PA03-ANAM,PA,190703-28,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,G3,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,G3,no,negative,pass,pass,no,positive,37.00773621,2.852469206,114.0987682,negative,,,,
190705-01-PA03-LIPI,PA,190705-01,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,A2,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,A5,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-02-PA03-LIPI,PA,190705-02,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,B2,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,B5,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-03-PA03-LIPI,PA,190705-03,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,C2,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,C5,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-04-PA03-LIPI,PA,190705-04,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,D2,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,D5,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-05-PA03-LIPI,PA,190705-05,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,E2,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,E5,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-06-PA03-LIPI,PA,190705-06,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,F2,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,F5,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-07-PA03-LIPI,PA,190705-07,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,G2,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,G5,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-08-PA03-LIPI,PA,190705-08,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,H2,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,H5,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-09-PA03-LIPI,PA,190705-09,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,A3,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,A6,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-10-PA03-LIPI,PA,190705-10,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,B3,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,B6,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-11-PA03-LIPI,PA,190705-11,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,C3,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,C6,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-12-PA03-LIPI,PA,190705-12,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,D3,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,D6,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-13-PA03-LIPI,PA,190705-13,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,E3,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,E6,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-14-PA03-LIPI,PA,190705-14,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,F3,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,F6,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-15-PA03-LIPI,PA,190705-15,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,G3,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,G6,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-16-PA03-LIPI,PA,190705-16,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,H3,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,H6,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-17-PA03-LIPI,PA,190705-17,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,A4,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,A7,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-18-PA03-LIPI,PA,190705-18,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,B4,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,B7,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-19-PA03-LIPI,PA,190705-19,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,C4,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,C7,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-20-PA03-LIPI,PA,190705-20,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,D4,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,D7,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-21-PA03-LIPI,PA,190705-21,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,E4,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,E7,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-25-PA03-HYVE,PA,190705-25,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,D1,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,D4,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-30-PA03-HYVE,PA,190705-30,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,E1,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,E4,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-31-PA03-LICA,PA,190705-31,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,F1,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,F4,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-32-PA03-LICA,PA,190705-32,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,G1,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,G4,no,negative,pass,pass,no,negative,,,,negative,,,,
190705-33-PA03-LICA,PA,190705-33,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,H1,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,H4,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-01-PA03-LIPI,PA,190706-01,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F7,negative,positive,QPCR plate13,2019_10_22,QPCR plate13,RZlab,VS,F7,no,negative,pass,pass,unk,negative,,,,negative,,,,
190706-02-PA03-LIPI,PA,190706-02,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D3,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D3,no,negative,pass,pass,no,positive,37.06285858,2.750084877,110.0033951,negative,,,,
190706-03-PA03-LIPI,PA,190706-03,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F8,negative,positive,QPCR plate13,2019_10_22,QPCR plate13,RZlab,VS,F8,no,negative,pass,pass,unk,negative,,,,negative,,,,
190706-04-PA03-LIPI,PA,190706-04,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D4,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D4,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-05-PA03-LIPI,PA,190706-05,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D5,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D5,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-06-PA03-LIPI,PA,190706-06,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D6,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D6,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-07-PA03-LIPI,PA,190706-07,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D7,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D7,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-08-PA03-LIPI,PA,190706-08,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D8,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D8,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-09-PA03-LIPI,PA,190706-09,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D9,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D9,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-10-PA03-LIPI,PA,190706-10,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D10,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D10,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-11-PA03-LIPI,PA,190706-11,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D11,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D11,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-12-PA03-LIPI,PA,190706-12,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F9,negative,positive,QPCR plate13,2019_10_22,QPCR plate13,RZlab,VS,F9,no,negative,pass,pass,unk,negative,,,,negative,,,,
190706-13-PA02-LICA,PA,190706-13,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,A1,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,A4,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-13-PA03-LIPI,PA,190706-13,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,D12,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,D12,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-14-PA03-LIPI,PA,190706-14,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E1,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E1,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-15-PA02-LICA,PA,190706-15,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,D6,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,D9,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-15-PA03-LIPI,PA,190706-15,Complete,Extraction plate 13,2019_10_21,RZlab,VS,Pitt -80,F10,negative,positive,QPCR plate13,2019_10_22,QPCR plate13,RZlab,VS,F10,no,negative,pass,pass,unk,negative,,,,negative,,,,
190706-16-PA02-LICA,PA,190706-16,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,B6,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,B9,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-16-PA03-LIPI,PA,190706-16,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,E2,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,E2,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-17-PA01-LISY,PA,190706-17,Complete,Extraction Plate 5 2019 VS,2019_08_08,PLE,VS,PLE,C4,negative,positive,VS19-06plate5field,2019_08_09,VS19-06plate5field,PLE,VS,C4,no,negative,pass,pass,no,negative,,,,negative,,,,
190706-17-PA02-LICA,PA,190706-17,Complete,120_CLN,2019_10_09,RZlab,CLN,Pitt -80,C6,negative,positive,SERDP_143_101019,2019_10_10,SERDP_143_101019,RZlab,CLN,C9,no,negative,pass,pass,no,negative,,,,negative,,,,
